"cust","sampleid","date","cds","sales"
7333,845,1997-02-03,5,68.65
7333,845,1997-02-16,7,88.18
7333,845,1997-06-30,10,131.07
7435,846,1997-02-03,3,35.51
7435,846,1997-02-11,1,19.99
7435,846,1997-02-11,1,13.77
7435,846,1997-05-12,7,103.94
7898,847,1997-02-03,2,23.36
8656,848,1997-02-03,13,261.79
8915,849,1997-02-03,1,11.77
8922,850,1997-02-03,1,11.77
8922,850,1997-03-21,2,58.14
8929,851,1997-02-03,8,119.57
8944,852,1997-02-03,3,43.3
8964,853,1997-02-03,2,26.14
8976,854,1997-02-03,2,31.72
8976,854,1997-02-06,1,16.76
8976,854,1997-12-24,1,10.49
8976,854,1998-04-21,8,116.33
8985,855,1997-02-03,1,54.77
9005,856,1997-02-03,3,39.71
9005,856,1997-04-18,1,13.97
9005,856,1997-10-10,2,28.48
9005,856,1997-10-30,2,24.98
9005,856,1997-11-25,5,62.95
9005,856,1998-02-27,2,57.57
9005,856,1998-04-10,5,65.34
9008,857,1997-02-03,1,13.7
9019,858,1997-02-03,5,72.85
9019,858,1997-02-13,2,29.98
9024,859,1997-02-03,1,10.78
9041,860,1997-02-03,2,29.58
9046,861,1997-02-03,2,30.32
9046,861,1997-06-03,1,15.96
9046,861,1997-06-11,1,9.98
9046,861,1998-01-04,3,40.97
9046,861,1998-01-09,3,40.97
9064,862,1997-02-03,2,57.54
9080,863,1997-02-03,1,11.77
9093,864,1997-02-03,1,10.77
9104,865,1997-02-03,2,25.54
9104,865,1997-05-18,3,43.09
9109,866,1997-02-03,1,28.99
9120,867,1997-02-03,1,14.79
9120,867,1997-02-23,1,13.77
9120,867,1997-03-16,2,24.98
9120,867,1997-03-25,2,28.93
9120,867,1997-04-13,1,14.96
9120,867,1997-08-10,2,26.94
9120,867,1997-08-15,2,29.93
9120,867,1997-09-11,2,25.98
9120,867,1997-10-07,2,25.98
9120,867,1997-10-07,2,25.98
9120,867,1997-10-22,3,37.97
9120,867,1997-11-07,2,25.98
9120,867,1997-11-16,1,12.99
9120,867,1997-12-08,2,27.48
9120,867,1997-12-15,2,26.98
9120,867,1998-01-07,4,46.96
9120,867,1998-01-19,2,24.48
9120,867,1998-02-02,1,11.99
9120,867,1998-02-16,2,25.48
9120,867,1998-03-03,3,37.86
9120,867,1998-03-18,3,38.97
9120,867,1998-05-18,1,14.99
9126,868,1997-02-03,2,50
9142,869,1997-02-03,1,15.36
9160,870,1997-02-03,1,14.37
9160,870,1997-12-22,1,8.99
9160,870,1998-03-04,1,14.49
9175,871,1997-02-03,1,15.36
9197,872,1997-02-03,2,29.73
9204,873,1997-02-03,1,15.76
9204,873,1997-02-04,1,9.77
9211,874,1997-02-03,1,14.96
9232,875,1997-02-03,1,9.77
9247,876,1997-02-03,3,56.35
9247,876,1997-08-16,4,46.5
2213,877,1997-02-04,2,28.34
2213,877,1997-05-31,1,26.75
6848,878,1997-02-04,4,47.3
9251,879,1997-02-04,2,32.32
9258,880,1997-02-04,3,27.57
9258,880,1997-03-28,1,14.96
9258,880,1997-04-06,1,15.96
9258,880,1998-03-25,1,12.99
9258,880,1998-04-15,1,6.28
9258,880,1998-04-17,1,28.49
9258,880,1998-05-07,1,14.49
9267,881,1997-02-04,2,29.92
9274,882,1997-02-04,1,30.99
9274,882,1997-04-14,1,10.77
9274,882,1998-06-16,3,26.97
9278,883,1997-02-04,1,14.96
9278,883,1997-05-22,2,29.92
9288,884,1997-02-04,2,27.76
9305,885,1997-02-04,2,23.54
9307,886,1997-02-04,2,65.13
9307,886,1997-02-07,3,60.43
9307,886,1997-02-07,1,7.98
9307,886,1997-04-19,2,18.95
9307,886,1997-06-16,2,32.77
9307,886,1997-08-20,8,123.28
9307,886,1998-03-04,6,74.93
9307,886,1998-03-06,1,60.99
9322,887,1997-02-04,1,10.78
9322,887,1997-12-04,2,35.48
9333,888,1997-02-04,2,42.98
9348,889,1997-02-04,1,14.99
9348,889,1997-05-11,4,51.6
9352,890,1997-02-04,1,6.79
9365,891,1997-02-04,1,19.99
9389,892,1997-02-04,1,15.36
9394,893,1997-02-04,2,48.6
9394,893,1997-07-21,2,45.4
9407,894,1997-02-04,2,11.58
9420,895,1997-02-04,1,19.99
9442,896,1997-02-04,2,30.33
9443,897,1997-02-04,1,6.79
9443,897,1997-02-05,1,11.77
9443,897,1997-03-06,1,5.78
9443,897,1997-03-20,1,9.77
9443,897,1997-04-10,1,14.37
9443,897,1997-05-18,1,6.79
9454,898,1997-02-04,1,13.97
9454,898,1997-02-04,1,13.97
9454,898,1997-04-17,1,14.96
9468,899,1997-02-04,2,22.94
9468,899,1998-03-20,1,11.49
9468,899,1998-05-19,1,8.38
9468,899,1998-06-25,1,9.49
9479,900,1997-02-04,1,13.77
9479,900,1997-07-28,2,54.73
9479,900,1998-01-05,1,16.99
9479,900,1998-04-27,2,35.86
9479,900,1998-04-30,3,44.97
9485,901,1997-02-04,1,52.77
9494,902,1997-02-04,3,33.51
9494,902,1997-04-13,3,53.5
9494,902,1998-06-04,5,60.84
9504,903,1997-02-04,1,14.37
9504,903,1998-04-06,1,22.49
9521,904,1997-02-04,2,31.33
9521,904,1997-02-20,3,35.51
9525,905,1997-02-04,1,15.76
9539,906,1997-02-04,1,20.99
9539,906,1997-10-09,5,68.45
9554,907,1997-02-04,1,14.77
9555,908,1997-02-04,1,15.36
9555,908,1997-02-05,2,26.14
9555,908,1997-02-18,2,28.74
9555,908,1997-04-22,3,39.51
9555,908,1997-05-06,2,24.33
9555,908,1997-05-13,2,20.54
9555,908,1997-07-06,2,30.32
9555,908,1997-08-05,1,15.36
9555,908,1997-12-07,1,10.49
9555,908,1997-12-07,1,10.49
9568,909,1997-02-04,2,25.74
9568,909,1997-06-16,2,30.33
9568,909,1997-06-25,2,25.74
9568,909,1998-02-26,3,34.24
9568,909,1998-04-06,1,9.08
9568,909,1998-04-16,1,8.38
9572,910,1997-02-04,10,224.28
9572,910,1997-05-04,9,152.72
9572,910,1997-11-09,9,204.91
9574,911,1997-02-04,1,11.77
9593,912,1997-02-04,1,4.79
2198,913,1997-02-05,1,13.77
9202,914,1997-02-05,2,23.54
9202,914,1998-04-10,2,23.98
9611,915,1997-02-05,4,37.56
9622,916,1997-02-05,7,92.81
9622,916,1997-05-26,3,36.5
9626,917,1997-02-05,1,13.77
9671,918,1997-02-05,1,12.77
9687,919,1997-02-05,1,8.77
9704,920,1997-02-05,1,13.97
9719,921,1997-02-05,2,30.53
9719,921,1997-07-30,4,65.54
9719,921,1997-09-22,2,45.48
9719,921,1997-10-11,4,59.96
9719,921,1997-12-11,4,59.96
9719,921,1998-01-30,2,45.48
9719,921,1998-04-22,4,59.96
9722,922,1997-02-05,5,65.64
9734,923,1997-02-05,1,14.37
9756,924,1997-02-05,2,12.57
9756,924,1997-11-09,3,29.97
9756,924,1998-06-04,1,12.99
9756,924,1998-06-05,1,14.99
9770,925,1997-02-05,2,29.92
9786,926,1997-02-05,3,37.47
9810,927,1997-02-05,2,24.74
9810,927,1998-04-22,1,12.58
9810,927,1998-05-19,2,23.98
9810,927,1998-06-05,2,23.98
9825,928,1997-02-05,2,20.74
9825,928,1997-04-06,1,14.37
9825,928,1998-03-04,1,10.49
9826,929,1997-02-05,1,13.97
9830,930,1997-02-05,4,38.7
9830,930,1997-03-25,3,44.57
9830,930,1997-04-05,2,20.89
9830,930,1997-06-17,1,9.98
9830,930,1997-08-07,1,24.99
9842,931,1997-02-05,1,14.37
9848,932,1997-02-05,2,24.96
9848,932,1997-03-09,2,25.94
9848,932,1998-02-26,1,12.58
9848,932,1998-05-01,1,9.49
9848,932,1998-05-23,2,29.98
9849,933,1997-02-05,1,20.97
9849,933,1997-07-16,2,28.74
9858,934,1997-02-05,2,29.92
9873,935,1997-02-05,1,14.96
9873,935,1997-02-23,1,17.9
9878,936,1997-02-05,2,39.14
9887,937,1997-02-05,1,11.77
9887,937,1997-03-03,1,15.99
3580,938,1997-02-06,1,35.77
3580,938,1997-06-02,1,14.96
3580,938,1997-09-25,3,8.97
3874,939,1997-02-06,4,58.47
7273,940,1997-02-06,2,24.54
7273,940,1997-02-27,2,29.93
7273,940,1997-12-07,2,25.48
7416,941,1997-02-06,4,51.38
8572,942,1997-02-06,13,182.02
9303,943,1997-02-06,2,26.95
9759,944,1997-02-06,3,31.11
9759,944,1997-03-17,2,31.48
9759,944,1997-09-30,3,56.47
9759,944,1998-01-05,6,78.94
9895,945,1997-02-06,1,15.9
9903,946,1997-02-06,2,27.76
9903,946,1997-02-22,5,75.84
9903,946,1997-02-26,2,18.55
9903,946,1997-03-10,1,9.77
9903,946,1997-05-24,1,12.25
9903,946,1998-02-27,1,10.49
9911,947,1997-02-06,1,18.36
9916,948,1997-02-06,2,30.67
9916,948,1997-03-21,1,14.96
9919,949,1997-02-06,3,32.92
9919,949,1997-02-07,2,20.95
9919,949,1997-02-12,2,26.73
9919,949,1997-02-14,1,4.79
9919,949,1997-03-03,2,26.93
9919,949,1997-08-13,1,8.79
9919,949,1997-09-15,2,21.98
9919,949,1997-09-22,3,30.97
9919,949,1997-12-09,1,12.99
9919,949,1997-12-14,1,12.49
9919,949,1998-02-08,1,4.49
9919,949,1998-04-14,1,12.49
9919,949,1998-05-07,1,11.88
9926,950,1997-02-06,1,14.96
9926,950,1997-02-14,2,30.72
9927,951,1997-02-06,4,52.48
9938,952,1997-02-06,12,141.16
9938,952,1997-02-22,8,125.69
9943,953,1997-02-06,1,11.77
9958,954,1997-02-06,3,30.93
9965,955,1997-02-06,7,122.9
9965,955,1997-03-13,9,135.92
9965,955,1997-05-18,7,142.9
9965,955,1997-05-21,2,39
9965,955,1997-07-24,4,81
9971,956,1997-02-06,1,18.36
9971,956,1998-06-16,1,11.49
9985,957,1997-02-06,1,12.49
9985,957,1997-03-25,1,12.79
9987,958,1997-02-06,1,19.99
10002,959,1997-02-06,6,77.21
10020,960,1997-02-06,1,40.97
10041,961,1997-02-06,1,13.97
10048,962,1997-02-06,1,10.97
10048,962,1997-02-13,1,13.97
10048,962,1997-12-09,3,61.47
10057,963,1997-02-06,1,18.99
10061,964,1997-02-06,1,11.97
10061,964,1997-03-25,2,28.76
10061,964,1997-03-31,2,26.13
10061,964,1997-05-16,1,14.79
10061,964,1997-06-30,1,26.75
10061,964,1997-07-14,1,38.1
10061,964,1997-08-12,1,11.77
10061,964,1997-09-05,1,14.79
10061,964,1997-10-10,3,41.97
10061,964,1998-03-25,3,38.55
10061,964,1998-04-12,3,49.47
10061,964,1998-06-04,2,29.48
10064,965,1997-02-06,1,13.97
10064,965,1997-04-24,4,42.02
10064,965,1998-01-19,1,22.99
10081,966,1997-02-06,2,25.76
10081,966,1998-01-28,2,28.07
10085,967,1997-02-06,2,29.33
10085,967,1997-02-26,2,29.92
10085,967,1997-03-03,4,44.9
10085,967,1997-04-22,1,14.37
10085,967,1997-06-20,1,39.51
10085,967,1997-07-27,4,57.5
10085,967,1997-09-03,1,68.77
10085,967,1997-12-15,2,27.48
10085,967,1998-02-17,2,28.21
10085,967,1998-03-14,2,23.98
10085,967,1998-03-23,1,14.49
10096,968,1997-02-06,1,9.97
10096,968,1998-01-09,1,13.49
10096,968,1998-01-18,1,68.99
10096,968,1998-06-28,2,28.48
10102,969,1997-02-06,4,80.71
10102,969,1997-02-12,3,49.33
10102,969,1997-02-22,3,41.29
10102,969,1997-06-02,2,28.93
10102,969,1997-06-04,1,5.76
10102,969,1997-06-14,1,42.77
10102,969,1998-02-15,1,33.99
10102,969,1998-05-02,1,32.99
10102,969,1998-05-02,1,23.99
10112,970,1997-02-06,1,9.77
10122,971,1997-02-06,2,25.54
10122,971,1997-03-30,1,9.97
10122,971,1997-05-17,1,14.96
10126,972,1997-02-06,6,96.29
10137,973,1997-02-06,1,28.99
10137,973,1997-06-08,3,38.51
10145,974,1997-02-06,2,31.52
10151,975,1997-02-06,3,37.31
10151,975,1997-02-09,2,32.74
10151,975,1997-07-23,2,29.98
10151,975,1997-07-27,4,57.68
10151,975,1997-07-27,4,57.68
10151,975,1997-07-29,1,9.99
10151,975,1997-09-03,4,54.67
10151,975,1997-09-07,3,39.7
10162,976,1997-02-06,1,14.96
10163,977,1997-02-06,4,56.27
10163,977,1997-03-23,1,22.97
10163,977,1997-04-27,2,50.74
10163,977,1998-01-18,1,37.49
10178,978,1997-02-06,1,15.36
10193,979,1997-02-06,1,17.9
10193,979,1997-11-09,2,15.98
10193,979,1998-02-20,1,14.99
10193,979,1998-03-15,1,14.99
10193,979,1998-03-17,1,11.88
10208,980,1997-02-06,6,113.94
10196,981,1997-02-07,3,30.31
10196,981,1997-04-16,3,41.49
10196,981,1997-05-30,3,35.3
10220,982,1997-02-07,1,16.7
10220,982,1997-05-31,2,31.6
10220,982,1997-08-16,2,23.54
10220,982,1997-10-07,2,25.98
10227,983,1997-02-07,1,13.97
10227,983,1998-01-05,1,15.49
10245,984,1997-02-07,1,13.97
10248,985,1997-02-07,2,40.74
10248,985,1997-04-08,3,36.44
10248,985,1997-04-09,2,20.74
10248,985,1997-04-30,1,28.3
10248,985,1997-06-24,2,30.42
10248,985,1997-07-26,6,77.63
10248,985,1997-08-01,1,16.7
10248,985,1998-05-25,2,25.98
10260,986,1997-02-07,2,28.93
10279,987,1997-02-07,2,28.34
10282,988,1997-02-07,1,14.96
10282,988,1997-06-27,3,43.9
10299,989,1997-02-07,2,39.98
10306,990,1997-02-07,5,55.27
10306,990,1997-07-27,3,40.51
10306,990,1997-11-07,8,97.92
10306,990,1998-01-17,11,149.94
10306,990,1998-03-30,5,75.53
10306,990,1998-04-24,2,23.76
10306,990,1998-06-10,4,60.49
10319,991,1997-02-07,1,13.97
10337,992,1997-02-07,4,49.68
10351,993,1997-02-07,3,30.31
10352,994,1997-02-07,4,59.96
10352,994,1997-02-13,2,39.98
10352,994,1997-04-23,2,44.98
10352,994,1998-02-25,4,62.96
10386,995,1997-02-07,2,29.73
10403,996,1997-02-07,3,45.68
10421,997,1997-02-07,1,11.77
10438,998,1997-02-07,2,28.76
10440,999,1997-02-07,1,10.78
10440,999,1997-02-19,1,10.78
10447,1000,1997-02-07,1,9.97
10447,1000,1997-03-13,1,13.77
10447,1000,1997-04-28,1,13.77
10447,1000,1997-06-04,1,10.77
10447,1000,1997-07-28,2,26.73
10447,1000,1998-01-10,2,27.98
10447,1000,1998-01-16,1,25.49
10447,1000,1998-05-09,2,28.48
10453,1001,1997-02-07,1,38.77
10478,1002,1997-02-07,1,11.77
10486,1003,1997-02-07,3,59.34
10486,1003,1997-08-13,3,68.31
10492,1004,1997-02-07,2,27.94
10497,1005,1997-02-07,2,27.53
10497,1005,1997-03-06,1,15.76
10506,1006,1997-02-07,1,14.37
5837,1007,1997-02-08,11,119.55
6468,1008,1997-02-08,1,36.77
6468,1008,1997-02-18,1,20.99
6468,1008,1997-10-28,1,16.49
6468,1008,1997-11-06,1,16.49
6468,1008,1997-12-06,5,104.95
6468,1008,1997-12-13,1,28.99
9650,1009,1997-02-08,1,11.77
10355,1010,1997-02-08,10,154.18
10355,1010,1997-03-25,1,41.9
10355,1010,1997-03-26,7,98.61
10355,1010,1997-06-19,13,255.35
10355,1010,1997-06-20,1,11.77
10355,1010,1997-07-06,15,207.02
10515,1011,1997-02-08,3,35.23
10515,1011,1997-05-17,3,64.01
10515,1011,1997-06-20,3,41.69
10515,1011,1997-11-06,4,49.96
10515,1011,1998-01-09,2,26.98
10515,1011,1998-03-02,3,34.94
10515,1011,1998-03-15,1,25.49
10521,1012,1997-02-08,1,29.99
10521,1012,1997-12-04,1,12.99
10542,1013,1997-02-08,1,13.97
10542,1013,1998-03-17,1,14.42
10559,1014,1997-02-08,1,32.99
10565,1015,1997-02-08,2,24.73
10565,1015,1997-03-01,2,26.14
10565,1015,1997-04-19,3,37.91
10565,1015,1997-08-09,4,56.92
10593,1016,1997-02-08,2,28.74
10600,1017,1997-02-08,1,10.78
10600,1017,1997-02-20,1,9.98
10600,1017,1997-02-22,1,10.78
10600,1017,1997-03-28,2,19.55
10600,1017,1997-04-04,1,9.98
10600,1017,1997-04-26,1,10.78
10600,1017,1997-05-05,1,9.98
10600,1017,1997-06-16,1,9.98
10600,1017,1997-07-07,1,10.78
10600,1017,1997-07-07,1,9.98
10600,1017,1997-07-21,1,9.98
10600,1017,1997-07-28,2,20.76
10600,1017,1997-09-02,1,10.78
10600,1017,1997-09-23,1,10.99
10600,1017,1997-10-10,1,10.99
10600,1017,1997-10-11,1,10.99
10600,1017,1997-10-17,1,11.99
10600,1017,1997-10-21,3,32.97
10600,1017,1998-01-22,1,12.49
10600,1017,1998-01-26,2,21.98
10600,1017,1998-02-11,2,21.98
10600,1017,1998-03-01,2,22.48
10600,1017,1998-03-08,1,11.99
10600,1017,1998-04-21,2,14.98
10600,1017,1998-05-07,1,13.99
10600,1017,1998-05-11,3,34.97
10600,1017,1998-06-24,2,21.98
10609,1018,1997-02-08,1,24.77
10609,1018,1997-04-13,4,49.48
10609,1018,1998-01-10,4,62.46
10609,1018,1998-03-04,4,81.03
10609,1018,1998-05-22,2,21.87
10610,1019,1997-02-08,1,9.97
10627,1020,1997-02-08,1,17.7
10634,1021,1997-02-08,2,41.14
10634,1021,1997-06-22,1,29.6
10634,1021,1997-07-08,1,29.6
10642,1022,1997-02-08,1,19.97
10659,1023,1997-02-08,1,11.77
10676,1024,1997-02-08,2,28.67
10689,1025,1997-02-08,3,42.9
10689,1025,1998-01-05,3,43.97
10689,1025,1998-02-26,2,25.57
10689,1025,1998-04-17,2,23.76
10707,1026,1997-02-08,1,15.96
10722,1027,1997-02-08,1,17.99
10734,1028,1997-02-08,1,14.96
10734,1028,1997-10-22,2,20.48
10753,1029,1997-02-08,1,43.99
10766,1030,1997-02-08,1,11.77
10783,1031,1997-02-08,10,153.16
10796,1032,1997-02-08,1,12.97
10814,1033,1997-02-08,1,20.99
10814,1033,1997-11-08,1,21.49
10814,1033,1998-03-21,2,33.98
10814,1033,1998-06-18,1,14.49
10830,1034,1997-02-08,1,14.37
10844,1035,1997-02-08,1,17.9
10861,1036,1997-02-08,1,20.99
10863,1037,1997-02-08,1,19.7
10863,1037,1997-02-12,2,35.76
10863,1037,1997-03-13,2,41.98
10863,1037,1997-04-14,2,43.94
10863,1037,1997-05-19,1,11.77
10863,1037,1997-11-09,1,12.99
10863,1037,1998-01-06,3,43.47
10863,1037,1998-01-23,1,16.99
3647,1038,1997-02-09,1,11.77
3647,1038,1997-07-21,3,57.5
7467,1039,1997-02-09,1,22.3
7467,1039,1997-04-11,1,28.99
9489,1040,1997-02-09,1,11.77
10576,1041,1997-02-09,3,51.7
10576,1041,1997-12-06,7,117.43
10818,1042,1997-02-09,1,11.77
10818,1042,1997-04-01,1,9.77
10818,1042,1997-05-12,1,10.98
10818,1042,1997-06-15,2,24.75
10875,1043,1997-02-09,1,12.49
10880,1044,1997-02-09,1,12.77
10880,1044,1997-09-30,1,19.49
10896,1045,1997-02-09,1,9.99
10907,1046,1997-02-09,5,162.04
10907,1046,1997-02-13,1,13.97
10912,1047,1997-02-09,4,50.88
10925,1048,1997-02-09,3,44.7
10937,1049,1997-02-09,1,9.97
10957,1050,1997-02-09,1,15.36
10974,1051,1997-02-09,5,61.68
10974,1051,1997-04-29,1,14.79
10974,1051,1997-07-01,1,8.97
10974,1051,1997-07-05,1,13.97
10974,1051,1997-08-03,2,28.74
10974,1051,1997-10-19,1,13.99
10974,1051,1997-11-14,1,46.99
10977,1052,1997-02-09,5,74.95
10977,1052,1997-11-03,4,61.96
10977,1052,1997-12-16,1,14.49
10977,1052,1998-02-13,2,30.48
10977,1052,1998-06-11,6,74.33
10993,1053,1997-02-09,4,61.47
11011,1054,1997-02-09,1,14.37
11011,1054,1997-02-11,1,19.99
11011,1054,1997-06-23,1,13.97
11011,1054,1998-02-26,1,15.49
11014,1055,1997-02-09,1,28.99
11021,1056,1997-02-09,3,33.31
11021,1056,1997-05-07,3,42.69
11021,1056,1997-06-08,2,29.33
11021,1056,1997-08-16,3,52.91
11021,1056,1997-09-18,2,30.48
11021,1056,1997-09-23,2,27.48
11021,1056,1997-10-05,5,78.45
11021,1056,1998-01-01,4,52.46
11021,1056,1998-01-15,1,11.99
11021,1056,1998-04-09,4,49.63
11021,1056,1998-06-27,4,59.39
11032,1057,1997-02-09,3,42.9
11044,1058,1997-02-09,3,54.97
11044,1058,1997-04-21,2,40.48
11044,1058,1997-06-22,3,42.17
11044,1058,1997-07-31,3,118.72
11044,1058,1997-10-24,1,35.49
11044,1058,1998-01-14,1,35.49
11046,1059,1997-02-09,7,136.69
11046,1059,1997-02-09,1,13.97
11046,1059,1997-02-10,1,11.99
11049,1060,1997-02-09,4,57.59
11064,1061,1997-02-09,1,9.77
11067,1062,1997-02-09,1,14.77
11067,1062,1997-02-24,3,41.92
11067,1062,1997-05-02,2,25.74
11067,1062,1997-05-12,1,14.96
11084,1063,1997-02-09,1,13.97
11100,1064,1997-02-09,4,86.6
11122,1065,1997-02-09,2,27.94
11147,1066,1997-02-09,1,20.99
1295,1067,1997-02-10,6,90.56
6673,1068,1997-02-10,1,14.37
8081,1069,1997-02-10,2,39.75
10373,1070,1997-02-10,4,57.9
11018,1071,1997-02-10,1,22.99
11018,1071,1997-02-24,1,12.77
11018,1071,1997-03-10,1,13.97
11165,1072,1997-02-10,2,21.76
11185,1073,1997-02-10,2,27.73
11198,1074,1997-02-10,1,15.36
11203,1075,1997-02-10,1,15.99
11203,1075,1997-03-05,1,19.99
11203,1075,1997-03-16,1,12.49
11203,1075,1998-04-03,1,12.49
11207,1076,1997-02-10,1,13.97
11207,1076,1997-05-06,3,37.71
11207,1076,1997-05-16,1,11.77
11207,1076,1997-06-25,1,11.77
11221,1077,1997-02-10,1,15.36
11239,1078,1997-02-10,2,22.74
11258,1079,1997-02-10,3,40.7
11270,1080,1997-02-10,1,0
11288,1081,1997-02-10,5,60.64
11288,1081,1997-02-13,7,98.5
11288,1081,1997-02-22,7,105.76
11288,1081,1997-02-25,7,98.16
11288,1081,1997-03-09,6,85.21
11288,1081,1997-03-26,8,112.51
11288,1081,1997-04-07,9,119.71
11288,1081,1997-05-16,7,96.95
11288,1081,1997-06-02,7,110.18
11288,1081,1997-07-28,10,128.69
11288,1081,1997-07-30,5,80.04
11288,1081,1997-07-30,1,16.7
11288,1081,1997-09-22,9,119.41
11288,1081,1997-10-29,9,116.91
11288,1081,1997-12-16,9,118.91
11288,1081,1998-02-11,7,72.82
11288,1081,1998-05-17,6,83.94
11291,1082,1997-02-10,1,13.97
11307,1083,1997-02-10,1,13.97
11314,1084,1997-02-10,1,12.77
11314,1084,1997-02-11,3,80.31
11314,1084,1997-02-26,1,15.36
11319,1085,1997-02-10,1,27.3
11332,1086,1997-02-10,1,26.99
11332,1086,1997-06-23,1,9.98
11339,1087,1997-02-10,2,26.98
11341,1088,1997-02-10,4,69.96
11341,1088,1997-02-17,4,74.96
11341,1088,1997-03-03,1,19.99
11341,1088,1997-03-16,3,73.7
11341,1088,1997-07-04,5,91.83
11341,1088,1997-08-02,5,64.42
11341,1088,1997-08-03,1,14.37
11341,1088,1997-08-30,5,127.64
11341,1088,1997-10-07,1,55.49
11341,1088,1997-10-29,3,39.47
11341,1088,1997-12-07,6,75.44
11341,1088,1997-12-18,2,20.98
11341,1088,1998-01-03,1,13.99
11341,1088,1998-01-17,9,101.41
11341,1088,1998-02-18,1,11.49
11341,1088,1998-02-28,2,31.98
11341,1088,1998-03-13,3,53.36
11353,1089,1997-02-10,1,11.77
11368,1090,1997-02-10,1,12.97
11379,1091,1997-02-10,1,17.96
11379,1091,1997-06-23,1,5.99
11386,1092,1997-02-10,1,12.49
11397,1093,1997-02-10,1,12.49
11397,1093,1997-03-24,3,39.94
11397,1093,1997-04-14,1,12.49
11397,1093,1997-05-05,1,27.75
11403,1094,1997-02-10,1,12.49
11405,1095,1997-02-10,2,19.54
11405,1095,1997-03-13,2,17.75
11405,1095,1997-08-25,5,45.49
11437,1096,1997-02-10,3,37.71
11445,1097,1997-02-10,2,30.53
11445,1097,1997-02-24,1,14.37
11448,1098,1997-02-10,2,15.54
11454,1099,1997-02-10,1,6.79
11454,1099,1997-02-18,2,13.58
11454,1099,1997-04-09,2,28.34
11454,1099,1997-05-06,1,14.99
11454,1099,1997-08-04,1,13.77
10303,1100,1997-02-11,1,17.7
10303,1100,1997-04-09,1,17.7
10303,1100,1997-05-29,1,17.7
10303,1100,1997-12-08,1,17.7
10476,1101,1997-02-11,1,11.77
10476,1101,1997-03-14,1,25.3
10476,1101,1997-03-25,1,13.97
11347,1102,1997-02-11,1,15.36
11347,1102,1997-06-19,1,14.99
11347,1102,1998-03-05,1,12.99
11423,1103,1997-02-11,1,6.79
11462,1104,1997-02-11,10,168.03
11462,1104,1998-02-22,11,162.89
11462,1104,1998-02-28,15,177.5
11462,1104,1998-05-10,17,258.15
11478,1105,1997-02-11,4,50.5
11496,1106,1997-02-11,3,33.31
11512,1107,1997-02-11,3,38.33
11514,1108,1997-02-11,7,111.49
11514,1108,1997-04-12,2,22.4
11521,1109,1997-02-11,1,9.77
11521,1109,1997-02-24,1,15.36
11521,1109,1997-05-23,1,9.77
11521,1109,1997-09-11,2,27.98
11521,1109,1998-03-26,2,19.56
11539,1110,1997-02-11,1,12.97
11553,1111,1997-02-11,3,26.53
11556,1112,1997-02-11,1,14.96
11556,1112,1997-06-20,1,14.96
11556,1112,1997-11-25,1,14.99
11556,1112,1998-05-02,1,8.38
11557,1113,1997-02-11,6,85.42
11557,1113,1997-02-17,2,27.94
11574,1114,1997-02-11,2,26.73
11574,1114,1997-02-12,2,29.73
11574,1114,1997-03-11,1,15.36
11574,1114,1997-03-24,3,45.28
11574,1114,1997-04-07,1,14.96
11574,1114,1997-05-07,2,27.56
11574,1114,1997-06-20,1,14.96
11574,1114,1997-10-31,1,8.49
11574,1114,1997-11-25,1,13.99
11574,1114,1998-04-02,3,41.06
11574,1114,1998-06-01,2,25.37
11578,1115,1997-02-11,1,15.96
11593,1116,1997-02-11,1,16.7
11610,1117,1997-02-11,1,13.97
11610,1117,1997-03-11,3,48.88
11610,1117,1997-06-17,1,14.96
11610,1117,1997-07-27,4,63.67
11610,1117,1997-09-02,6,64.43
11610,1117,1997-11-04,5,73.95
11610,1117,1997-12-31,3,25.47
11610,1117,1998-03-18,3,39.36
11610,1117,1998-06-11,2,19.56
11613,1118,1997-02-11,2,33.94
11626,1119,1997-02-11,1,15.96
11632,1120,1997-02-11,4,54.08
11632,1120,1997-02-20,4,51.87
11646,1121,1997-02-11,1,13.97
11652,1122,1997-02-11,2,29.73
11652,1122,1997-03-09,3,45.5
11652,1122,1997-04-21,2,67.95
11652,1122,1997-10-03,2,50.48
11652,1122,1997-10-17,1,13.99
11652,1122,1997-11-25,2,48.98
11652,1122,1998-04-07,2,33.98
11662,1123,1997-02-11,2,25.74
11679,1124,1997-02-11,1,13.97
11679,1124,1997-02-28,1,11.77
11680,1125,1997-02-11,6,36.11
11680,1125,1997-02-22,5,30.33
11680,1125,1997-03-21,12,80.24
11680,1125,1997-04-20,9,62.1
11682,1126,1997-02-11,1,15.96
11682,1126,1997-02-15,2,28.53
11682,1126,1997-02-23,1,15.36
11682,1126,1997-07-10,2,29.58
11682,1126,1997-07-15,5,89.47
11682,1126,1997-07-27,5,70.26
11682,1126,1997-08-18,4,58.67
11682,1126,1997-09-12,3,34.97
11682,1126,1997-10-02,2,24.48
11682,1126,1997-10-13,2,21.48
11682,1126,1997-10-25,2,21.48
11682,1126,1997-11-10,2,24.48
11682,1126,1997-11-18,3,38.97
11682,1126,1998-01-11,5,64.45
11682,1126,1998-01-12,6,86.94
11682,1126,1998-02-01,4,61.05
11687,1127,1997-02-11,3,39.35
11687,1127,1997-04-05,3,41.35
