"","cust","x","t.x","litt","sales","sales.x","first","T.cal","T.star","x.star","sales.star","first.sales","xstar.m1","xstar.m2"
"866",8700,1,19.7142857142857,2.98134353610189,26.73,14.96,1997-02-02,34.2857142857143,39,0,0,0.01177,0.875,0.78
"867",8718,2,0.857142857142857,-1.81237875643079,161,84.4,1997-02-02,34.2857142857143,39,0,0,0.0766,0.05,0.085
"868",8720,0,0,0,22,0,1997-02-02,34.2857142857143,39,0,0,0.022,0.13,0.215
"869",8736,2,17.7142857142857,2.94121143467557,709.14,490.42,1997-03-03,30.1428571428571,39,6,626.41,0.21872,1.14,1.46
"870",8742,0,0,0,45.53,0,1997-02-02,34.2857142857143,39,0,0,0.04553,0.095,0.23
"871",8757,0,0,0,58.53,0,1997-02-02,34.2857142857143,39,0,0,0.05853,0.14,0.165
"872",8769,1,8.28571428571429,2.11453286149111,33.96,13.97,1997-02-02,34.2857142857143,39,0,0,0.01999,0.565,0.46
"873",8776,0,0,0,12.49,0,1997-02-02,34.2857142857143,39,0,0,0.01249,0.21,0.18
"874",8791,0,0,0,33.7,0,1997-02-02,34.2857142857143,39,0,0,0.0337,0.125,0.155
"875",8811,1,21.1428571428571,3.0513021247088,55.27,44.28,1997-02-02,34.2857142857143,39,0,0,0.01099,0.875,0.775
"876",8815,1,23.8571428571429,3.17208366336144,35.72,21.75,1997-02-02,34.2857142857143,39,0,0,0.01397,0.855,0.73
"877",8816,0,0,0,17.96,0,1997-02-02,34.2857142857143,39,0,0,0.01796,0.1,0.19
"878",8839,0,0,0,18.54,0,1997-02-02,34.2857142857143,39,0,0,0.01854,0.135,0.17
"879",8853,0,0,0,20.98,0,1997-02-02,34.2857142857143,39,1,11.49,0.02098,0.1,0.125
"880",8868,0,0,0,129.98,0,1997-02-02,34.2857142857143,39,0,0,0.12998,0.2,0.135
"881",8879,2,31,5.361579563326,40.2,24.5,1997-02-02,34.2857142857143,39,0,0,0.0157,1.655,1.415
"882",8881,1,0.571428571428571,-0.559615787935423,25.94,12.97,1997-02-02,34.2857142857143,39,0,0,0.01297,0.105,0.195
"883",8883,0,0,0,61.45,0,1997-02-02,34.2857142857143,39,0,0,0.06145,0.21,0.195
"884",8897,0,0,0,27.13,0,1997-02-02,34.2857142857143,39,1,15.49,0.02713,0.205,0.125
"885",8903,1,26.7142857142857,3.28519846779927,30.92,15.96,1997-02-02,34.2857142857143,39,3,166.45,0.01496,0.97,0.755
"886",8915,0,0,0,11.77,0,1997-02-03,34.1428571428571,39,0,0,0.01177,0.125,0.195
"887",8922,1,6.57142857142857,1.88273124743378,69.91,58.14,1997-02-03,34.1428571428571,39,0,0,0.01177,0.41,0.43
"888",8929,0,0,0,119.57,0,1997-02-03,34.1428571428571,39,0,0,0.11957,0.2,0.11
"889",8944,0,0,0,43.3,0,1997-02-03,34.1428571428571,39,0,0,0.0433,0.195,0.18
"890",8957,5,26.8571428571429,8.20637165197197,215.03,124.66,1997-02-24,31.1428571428571,39,5,130.07,0.09037,3.57,3.64
"891",8964,0,0,0,26.14,0,1997-02-03,34.1428571428571,39,0,0,0.02614,0.215,0.17
"892",8976,1,0.428571428571429,-0.847297860387204,48.48,16.76,1997-02-03,34.1428571428571,39,2,126.82,0.03172,0.145,0.16
"893",8985,0,0,0,54.77,0,1997-02-03,34.1428571428571,39,0,0,0.05477,0.23,0.165
"894",8990,1,10.7142857142857,2.371577964481,35.51,7.98,1997-02-27,30.7142857142857,39,0,0,0.02753,0.58,0.625
"895",9005,1,10.5714285714286,2.35815494414886,53.68,13.97,1997-02-03,34.1428571428571,39,5,239.32,0.03971,0.41,0.685
"896",9008,0,0,0,13.7,0,1997-02-03,34.1428571428571,39,0,0,0.0137,0.295,0.12
"897",9019,1,1.42857142857143,0.356674943938732,102.83,29.98,1997-02-03,34.1428571428571,39,0,0,0.07285,0.155,0.165
"898",9024,0,0,0,10.78,0,1997-02-03,34.1428571428571,39,0,0,0.01078,0.1,0.165
"899",9041,0,0,0,29.58,0,1997-02-03,34.1428571428571,39,0,0,0.02958,0.185,0.21
"900",9046,2,18.2857142857143,2.97511298635126,56.26,25.94,1997-02-03,34.1428571428571,39,2,81.94,0.03032,0.84,1.065
"901",9064,0,0,0,57.54,0,1997-02-03,34.1428571428571,39,0,0,0.05754,0.12,0.175
"902",9080,0,0,0,11.77,0,1997-02-03,34.1428571428571,39,0,0,0.01177,0.15,0.17
"903",9093,0,0,0,10.77,0,1997-02-03,34.1428571428571,39,0,0,0.01077,0.07,0.185
"904",9104,1,14.8571428571429,2.69848075008606,68.63,43.09,1997-02-03,34.1428571428571,39,0,0,0.02554,0.57,0.685
"905",9109,0,0,0,28.99,0,1997-02-03,34.1428571428571,39,0,0,0.02899,0.125,0.185
"906",9120,7,31.4285714285714,7.24494549594284,180.28,165.49,1997-02-03,34.1428571428571,39,13,384.09,0.01479,4.615,4.645
"907",9126,0,0,0,50,0,1997-02-03,34.1428571428571,39,0,0,0.05,0.19,0.175
"908",9142,0,0,0,15.36,0,1997-02-03,34.1428571428571,39,0,0,0.01536,0.18,0.16
"909",9160,0,0,0,14.37,0,1997-02-03,34.1428571428571,39,2,23.48,0.01437,0.105,0.15
"910",9175,0,0,0,15.36,0,1997-02-03,34.1428571428571,39,0,0,0.01536,0.145,0.1
"911",9197,0,0,0,29.73,0,1997-02-03,34.1428571428571,39,0,0,0.02973,0.21,0.12
"912",9202,0,0,0,23.54,0,1997-02-05,33.8571428571429,39,1,23.98,0.02354,0.12,0.125
"913",9204,1,0.142857142857143,-1.94591014905531,25.53,9.77,1997-02-03,34.1428571428571,39,0,0,0.01576,0.225,0.205
"914",9211,0,0,0,14.96,0,1997-02-03,34.1428571428571,39,0,0,0.01496,0.13,0.155
"915",9232,0,0,0,9.77,0,1997-02-03,34.1428571428571,39,0,0,0.00977,0.135,0.18
"916",9247,1,27.7142857142857,3.32194801000801,102.85,46.5,1997-02-03,34.1428571428571,39,0,0,0.05635,0.895,0.995
"917",9251,0,0,0,32.32,0,1997-02-04,34,39,0,0,0.03232,0.135,0.195
"918",9258,2,8.71428571428571,2.25664799780702,58.49,30.92,1997-02-04,34,39,4,62.25,0.02757,0.585,0.5
"919",9267,0,0,0,29.92,0,1997-02-04,34,39,0,0,0.02992,0.16,0.18
"920",9274,1,9.85714285714286,2.28819635554195,41.76,10.77,1997-02-04,34,39,1,26.97,0.03099,0.425,0.525
"921",9278,1,15.2857142857143,2.72691868540659,44.88,29.92,1997-02-04,34,39,0,0,0.01496,0.505,0.535
"922",9288,0,0,0,27.76,0,1997-02-04,34,39,0,0,0.02776,0.155,0.165
"923",9303,0,0,0,26.95,0,1997-02-06,33.7142857142857,39,0,0,0.02695,0.2,0.15
"924",9305,0,0,0,23.54,0,1997-02-04,34,39,0,0,0.02354,0.17,0.17
"925",9307,4,28.1428571428571,5.81248184993023,308.54,243.41,1997-02-04,34,39,2,135.92,0.06513,2.755,2.795
"926",9322,0,0,0,10.78,0,1997-02-04,34,39,1,35.48,0.01078,0.17,0.16
"927",9333,0,0,0,42.98,0,1997-02-04,34,39,0,0,0.04298,0.17,0.19
"928",9348,1,13.7142857142857,2.61843804241252,66.59,51.6,1997-02-04,34,39,0,0,0.01499,0.61,0.6
"929",9352,0,0,0,6.79,0,1997-02-04,34,39,0,0,0.00679,0.135,0.21
"930",9365,0,0,0,19.99,0,1997-02-04,34,39,0,0,0.01999,0.115,0.14
"931",9389,0,0,0,15.36,0,1997-02-04,34,39,0,0,0.01536,0.16,0.17
"932",9394,1,23.8571428571429,3.17208366336144,94,45.4,1997-02-04,34,39,0,0,0.0486,0.72,1.005
"933",9407,0,0,0,11.58,0,1997-02-04,34,39,0,0,0.01158,0.16,0.16
"934",9420,0,0,0,19.99,0,1997-02-04,34,39,0,0,0.01999,0.235,0.145
"935",9442,0,0,0,30.33,0,1997-02-04,34,39,0,0,0.03033,0.165,0.14
"936",9443,5,14.7142857142857,2.95891101177497,55.27,48.48,1997-02-04,34,39,0,0,0.00679,0.995,1.135
"937",9454,1,10.2857142857143,2.33075596996074,42.9,14.96,1997-02-04,34,39,0,0,0.01397,0.485,0.535
"938",9468,0,0,0,22.94,0,1997-02-04,34,39,3,29.36,0.02294,0.12,0.205
"939",9479,1,24.8571428571429,3.21314515015922,68.5,54.73,1997-02-04,34,39,3,97.82,0.01377,0.98,0.83
"940",9485,0,0,0,52.77,0,1997-02-04,34,39,0,0,0.05277,0.2,0.175
"941",9489,0,0,0,11.77,0,1997-02-09,33.2857142857143,39,0,0,0.01177,0.15,0.2
"942",9494,1,9.71428571428571,2.27359755612079,87.01,53.5,1997-02-04,34,39,1,60.84,0.03351,0.595,0.355
"943",9504,0,0,0,14.37,0,1997-02-04,34,39,1,22.49,0.01437,0.1,0.275
"944",9521,1,2.28571428571429,0.826678573184468,66.84,35.51,1997-02-04,34,39,0,0,0.03133,0.2,0.225
"945",9525,0,0,0,15.76,0,1997-02-04,34,39,0,0,0.01576,0.16,0.105
"946",9539,0,0,0,20.99,0,1997-02-04,34,39,1,68.45,0.02099,0.145,0.11
"947",9554,0,0,0,14.77,0,1997-02-04,34,39,0,0,0.01477,0.17,0.145
"948",9555,7,26,5.06186194736288,200.3,184.94,1997-02-04,34,39,1,20.98,0.01536,4.155,3.985
"949",9568,2,20.1428571428571,3.18820620181196,81.81,56.07,1997-02-04,34,39,3,51.7,0.02574,1.285,1.085
"950",9572,1,12.7142857142857,2.54272622067683,377,152.72,1997-02-04,34,39,1,204.91,0.22428,0.615,0.87
"951",9574,0,0,0,11.77,0,1997-02-04,34,39,0,0,0.01177,0.165,0.13
"952",9593,0,0,0,4.79,0,1997-02-04,34,39,0,0,0.00479,0.09,0.165
"953",9611,0,0,0,37.56,0,1997-02-05,33.8571428571429,39,0,0,0.03756,0.155,0.22
"954",9622,1,15.7142857142857,2.7545702167371,129.31,36.5,1997-02-05,33.8571428571429,39,0,0,0.09281,0.725,1.01
"955",9626,0,0,0,13.77,0,1997-02-05,33.8571428571429,39,0,0,0.01377,0.16,0.15
"956",9650,0,0,0,11.77,0,1997-02-08,33.4285714285714,39,0,0,0.01177,0.125,0.255
"957",9651,0,0,0,493.91,0,1997-02-18,32,39,0,0,0.49391,0.27,0.095
"958",9671,0,0,0,12.77,0,1997-02-05,33.8571428571429,39,0,0,0.01277,0.13,0.19
"959",9687,0,0,0,8.77,0,1997-02-05,33.8571428571429,39,0,0,0.00877,0.135,0.115
"960",9704,0,0,0,13.97,0,1997-02-05,33.8571428571429,39,0,0,0.01397,0.18,0.145
"961",9719,2,32.7142857142857,5.26194972237716,141.55,111.02,1997-02-05,33.8571428571429,39,4,225.36,0.03053,1.455,1.495
"962",9722,0,0,0,65.64,0,1997-02-05,33.8571428571429,39,0,0,0.06564,0.125,0.14
"963",9734,0,0,0,14.37,0,1997-02-05,33.8571428571429,39,0,0,0.01437,0.145,0.155
"964",9756,0,0,0,12.57,0,1997-02-05,33.8571428571429,39,3,57.95,0.01257,0.22,0.245
"965",9759,2,33.7142857142857,5.05494507675701,119.06,87.95,1997-02-06,33.7142857142857,39,1,78.94,0.03111,1.535,1.69
"966",9770,0,0,0,29.92,0,1997-02-05,33.8571428571429,39,0,0,0.02992,0.18,0.175
"967",9786,0,0,0,37.47,0,1997-02-05,33.8571428571429,39,0,0,0.03747,0.14,0.195
"968",9793,1,3.28571428571429,1.18958406687384,54.7,32,1997-03-10,29.1428571428571,39,0,0,0.0227,0.345,0.375
"969",9810,0,0,0,24.74,0,1997-02-05,33.8571428571429,39,3,60.54,0.02474,0.18,0.14
"970",9825,1,8.57142857142857,2.14843441316679,35.11,14.37,1997-02-05,33.8571428571429,39,1,10.49,0.02074,0.62,0.345
"971",9826,0,0,0,13.97,0,1997-02-05,33.8571428571429,39,0,0,0.01397,0.235,0.175
"972",9830,4,26.1428571428571,6.70774076135773,139.13,100.43,1997-02-05,33.8571428571429,39,0,0,0.0387,2.59,2.31
"973",9842,0,0,0,14.37,0,1997-02-05,33.8571428571429,39,0,0,0.01437,0.175,0.245
"974",9848,1,4.57142857142857,1.51982575374441,50.9,25.94,1997-02-05,33.8571428571429,39,3,52.05,0.02496,0.355,0.365
"975",9849,1,23,3.13549421592915,49.71,28.74,1997-02-05,33.8571428571429,39,0,0,0.02097,0.76,0.845
"976",9858,0,0,0,29.92,0,1997-02-05,33.8571428571429,39,0,0,0.02992,0.12,0.17
"977",9873,1,2.57142857142857,0.944461608840852,32.86,17.9,1997-02-05,33.8571428571429,39,0,0,0.01496,0.345,0.265
"978",9878,0,0,0,39.14,0,1997-02-05,33.8571428571429,39,0,0,0.03914,0.14,0.22
"979",9887,1,3.71428571428571,1.31218638896617,27.76,15.99,1997-02-05,33.8571428571429,39,0,0,0.01177,0.265,0.39
"980",9895,0,0,0,15.9,0,1997-02-06,33.7142857142857,39,0,0,0.0159,0.22,0.115
"981",9903,4,15.2857142857143,3.17763725046273,144.17,116.41,1997-02-06,33.7142857142857,39,1,10.49,0.02776,1.185,1.045
"982",9911,0,0,0,18.36,0,1997-02-06,33.7142857142857,39,0,0,0.01836,0.14,0.25
"983",9916,1,6.14285714285714,1.81528996663825,45.63,14.96,1997-02-06,33.7142857142857,39,0,0,0.03067,0.485,0.27
"984",9919,7,32.5714285714286,2.05059530499162,174.06,141.14,1997-02-06,33.7142857142857,39,5,54.34,0.03292,5.145,5.15
"985",9926,1,1.14285714285714,0.133531392624523,45.68,30.72,1997-02-06,33.7142857142857,39,0,0,0.01496,0.19,0.34
"986",9927,0,0,0,52.48,0,1997-02-06,33.7142857142857,39,0,0,0.05248,0.095,0.135
"987",9938,1,2.28571428571429,0.826678573184468,266.85,125.69,1997-02-06,33.7142857142857,39,0,0,0.14116,0.29,0.15
"988",9943,0,0,0,11.77,0,1997-02-06,33.7142857142857,39,0,0,0.01177,0.105,0.155
"989",9958,0,0,0,30.93,0,1997-02-06,33.7142857142857,39,0,0,0.03093,0.2,0.1
"990",9965,4,24,5.21885757932237,521.72,398.82,1997-02-06,33.7142857142857,39,0,0,0.1229,2.52,2.455
"991",9971,0,0,0,18.36,0,1997-02-06,33.7142857142857,39,1,11.49,0.01836,0.105,0.18
"992",9985,1,6.71428571428571,1.90423745265475,25.28,12.79,1997-02-06,33.7142857142857,39,0,0,0.01249,0.48,0.4
"993",9987,0,0,0,19.99,0,1997-02-06,33.7142857142857,39,0,0,0.01999,0.145,0.21
"994",10002,0,0,0,77.21,0,1997-02-06,33.7142857142857,39,0,0,0.07721,0.21,0.125
"995",10020,0,0,0,40.97,0,1997-02-06,33.7142857142857,39,0,0,0.04097,0.235,0.175
"996",10041,0,0,0,13.97,0,1997-02-06,33.7142857142857,39,0,0,0.01397,0.225,0.19
"997",10048,1,1,0,24.94,13.97,1997-02-06,33.7142857142857,39,1,61.47,0.01097,0.17,0.255
"998",10057,0,0,0,18.99,0,1997-02-06,33.7142857142857,39,0,0,0.01899,0.085,0.245
"999",10061,7,30.1428571428571,8.84024690376001,173.06,161.09,1997-02-06,33.7142857142857,39,4,159.47,0.01197,4.99,4.325
"1000",10064,1,11,2.39789527279837,55.99,42.02,1997-02-06,33.7142857142857,39,1,22.99,0.01397,0.56,0.52
"1001",10081,0,0,0,25.76,0,1997-02-06,33.7142857142857,39,1,28.07,0.02576,0.16,0.165
"1002",10085,6,29.8571428571429,8.16777381336069,284.3,254.97,1997-02-06,33.7142857142857,39,4,94.16,0.02933,3.98,4.12
"1003",10096,0,0,0,9.97,0,1997-02-06,33.7142857142857,39,3,110.96,0.00997,0.205,0.19
"1004",10102,5,18.2857142857143,1.96569627648761,248.79,168.08,1997-02-06,33.7142857142857,39,2,90.97,0.08071,2.36,1.645
"1005",10112,0,0,0,9.77,0,1997-02-06,33.7142857142857,39,0,0,0.00977,0.175,0.15
"1006",10122,2,14.2857142857143,3.93062443137869,50.47,24.93,1997-02-06,33.7142857142857,39,0,0,0.02554,0.85,0.975
"1007",10126,0,0,0,96.29,0,1997-02-06,33.7142857142857,39,0,0,0.09629,0.105,0.145
"1008",10137,1,17.4285714285714,2.85811089567794,67.5,38.51,1997-02-06,33.7142857142857,39,0,0,0.02899,0.58,0.8
"1009",10145,0,0,0,31.52,0,1997-02-06,33.7142857142857,39,0,0,0.03152,0.14,0.15
"1010",10151,6,30.4285714285714,1.57227266341627,319.75,282.44,1997-02-06,33.7142857142857,39,0,0,0.03731,4.485,3.79
"1011",10162,0,0,0,14.96,0,1997-02-06,33.7142857142857,39,0,0,0.01496,0.185,0.185
"1012",10163,2,11.4285714285714,3.47019025314911,129.98,73.71,1997-02-06,33.7142857142857,39,1,37.49,0.05627,0.66,0.655
"1013",10178,0,0,0,15.36,0,1997-02-06,33.7142857142857,39,0,0,0.01536,0.125,0.2
"1014",10189,0,0,0,15.36,0,1997-03-14,28.5714285714286,39,0,0,0.01536,0.155,0.185
"1015",10193,0,0,0,17.9,0,1997-02-06,33.7142857142857,39,4,57.84,0.0179,0.145,0.225
"1016",10196,2,16,4.11187704098374,107.1,76.79,1997-02-07,33.5714285714286,39,0,0,0.03031,0.805,1.045
"1017",10208,0,0,0,113.94,0,1997-02-06,33.7142857142857,39,0,0,0.11394,0.14,0.16
"1018",10216,0,0,0,44.77,0,1997-02-15,32.4285714285714,39,0,0,0.04477,0.16,0.245
"1019",10220,2,27.1428571428571,5.1793729424554,71.84,55.14,1997-02-07,33.5714285714286,39,1,25.98,0.0167,1.455,1.495
"1020",10227,0,0,0,13.97,0,1997-02-07,33.5714285714286,39,1,15.49,0.01397,0.17,0.23
"1021",10235,1,8.85714285714286,2.18122423598978,45.54,22.77,1997-03-12,28.8571428571429,39,0,0,0.02277,0.545,0.62
"1022",10245,0,0,0,13.97,0,1997-02-07,33.5714285714286,39,0,0,0.01397,0.145,0.22
"1023",10248,6,25,4.72823466287389,250.97,210.23,1997-02-07,33.5714285714286,39,1,25.98,0.04074,3.815,2.825
"1024",10260,0,0,0,28.93,0,1997-02-07,33.5714285714286,39,0,0,0.02893,0.145,0.19
"1025",10279,0,0,0,28.34,0,1997-02-07,33.5714285714286,39,0,0,0.02834,0.135,0.23
"1026",10282,1,20,2.99573227355399,58.86,43.9,1997-02-07,33.5714285714286,39,0,0,0.01496,0.86,0.87
"1027",10296,0,0,0,10.77,0,1997-03-10,29.1428571428571,39,0,0,0.01077,0.155,0.285
"1028",10299,0,0,0,39.98,0,1997-02-07,33.5714285714286,39,0,0,0.03998,0.185,0.115
"1029",10303,2,15.2857142857143,4.06325397515207,53.1,35.4,1997-02-11,33,39,1,17.7,0.0177,0.91,0.925
"1030",10306,1,24.2857142857143,3.18988828799495,95.78,40.51,1997-02-07,33.5714285714286,39,5,407.64,0.05527,1.03,0.99
"1031",10319,0,0,0,13.97,0,1997-02-07,33.5714285714286,39,0,0,0.01397,0.205,0.195
"1032",10324,0,0,0,72.5,0,1997-02-21,31.5714285714286,39,0,0,0.0725,0.13,0.135
"1033",10337,0,0,0,49.68,0,1997-02-07,33.5714285714286,39,0,0,0.04968,0.125,0.175
"1034",10351,0,0,0,30.31,0,1997-02-07,33.5714285714286,39,0,0,0.03031,0.205,0.25
"1035",10352,2,10.7142857142857,2.13404567571469,144.92,84.96,1997-02-07,33.5714285714286,39,1,62.96,0.05996,0.86,0.79
"1036",10355,5,21.1428571428571,1.29235172322384,768.83,614.65,1997-02-08,33.4285714285714,39,0,0,0.15418,2.25,2.315
"1037",10373,0,0,0,57.9,0,1997-02-10,33.1428571428571,39,0,0,0.0579,0.11,0.15
"1038",10386,0,0,0,29.73,0,1997-02-07,33.5714285714286,39,0,0,0.02973,0.15,0.125
"1039",10403,0,0,0,45.68,0,1997-02-07,33.5714285714286,39,0,0,0.04568,0.115,0.185
"1040",10421,0,0,0,11.77,0,1997-02-07,33.5714285714286,39,0,0,0.01177,0.22,0.23
"1041",10438,0,0,0,28.76,0,1997-02-07,33.5714285714286,39,0,0,0.02876,0.175,0.13
"1042",10440,1,1.71428571428571,0.538996500732687,21.56,10.78,1997-02-07,33.5714285714286,39,0,0,0.01078,0.285,0.275
"1043",10447,4,24.4285714285714,7.1712632840925,75.01,65.04,1997-02-07,33.5714285714286,39,3,81.95,0.00997,2.25,2.39
"1044",10453,0,0,0,38.77,0,1997-02-07,33.5714285714286,39,0,0,0.03877,0.145,0.185
"1045",10476,2,6,1.94006217917289,51.04,39.27,1997-02-11,33,39,0,0,0.01177,0.385,0.465
"1046",10478,0,0,0,11.77,0,1997-02-07,33.5714285714286,39,0,0,0.01177,0.19,0.165
"1047",10486,1,26.7142857142857,3.28519846779927,127.65,68.31,1997-02-07,33.5714285714286,39,0,0,0.05934,0.975,1.08
"1048",10492,0,0,0,27.94,0,1997-02-07,33.5714285714286,39,0,0,0.02794,0.115,0.2
"1049",10497,1,3.85714285714286,1.34992671694902,43.29,15.76,1997-02-07,33.5714285714286,39,0,0,0.02753,0.265,0.295
"1050",10506,0,0,0,14.37,0,1997-02-07,33.5714285714286,39,0,0,0.01437,0.085,0.215
"1051",10515,2,18.8571428571429,4.21950770517611,140.93,105.7,1997-02-08,33.4285714285714,39,4,137.37,0.03523,1.01,1.255
"1052",10521,0,0,0,29.99,0,1997-02-08,33.4285714285714,39,1,12.99,0.02999,0.1,0.225
"1053",10533,3,12.7142857142857,3.11578031584123,160.18,124.08,1997-03-01,30.4285714285714,39,3,228.32,0.01536,1.165,1.085
"1054",10542,0,0,0,13.97,0,1997-02-08,33.4285714285714,39,1,14.42,0.01397,0.185,0.18
"1055",10559,0,0,0,32.99,0,1997-02-08,33.4285714285714,39,0,0,0.03299,0.1,0.245
"1056",10565,3,26,5.8171111599632,145.7,120.97,1997-02-08,33.4285714285714,39,0,0,0.02473,2.045,1.645
"1057",10576,0,0,0,51.7,0,1997-02-09,33.2857142857143,39,1,117.43,0.0517,0.12,0.215
"1058",10593,0,0,0,28.74,0,1997-02-08,33.4285714285714,39,0,0,0.02874,0.13,0.24
"1059",10600,12,32.4285714285714,8.58287065690709,165.08,154.3,1997-02-08,33.4285714285714,39,13,243.78,0.01078,9.125,9.255
"1060",10609,1,9.14285714285714,2.21297293430436,74.25,49.48,1997-02-08,33.4285714285714,39,3,165.36,0.02477,0.48,0.46
"1061",10610,0,0,0,9.97,0,1997-02-08,33.4285714285714,39,0,0,0.00997,0.15,0.11
"1062",10627,0,0,0,17.7,0,1997-02-08,33.4285714285714,39,0,0,0.0177,0.17,0.155
"1063",10634,2,21.4285714285714,3.77860822408007,100.34,59.2,1997-02-08,33.4285714285714,39,0,0,0.04114,1.33,1.245
"1064",10642,0,0,0,19.97,0,1997-02-08,33.4285714285714,39,0,0,0.01997,0.11,0.18
"1065",10659,0,0,0,11.77,0,1997-02-08,33.4285714285714,39,0,0,0.01177,0.13,0.16
"1066",10676,0,0,0,28.67,0,1997-02-08,33.4285714285714,39,0,0,0.02867,0.135,0.165
"1067",10689,0,0,0,42.9,0,1997-02-08,33.4285714285714,39,3,93.3,0.0429,0.1,0.16
"1068",10707,0,0,0,15.96,0,1997-02-08,33.4285714285714,39,0,0,0.01596,0.205,0.175
"1069",10722,0,0,0,17.99,0,1997-02-08,33.4285714285714,39,0,0,0.01799,0.195,0.195
"1070",10734,0,0,0,14.96,0,1997-02-08,33.4285714285714,39,1,20.48,0.01496,0.125,0.085
"1071",10753,0,0,0,43.99,0,1997-02-08,33.4285714285714,39,0,0,0.04399,0.24,0.215
"1072",10766,0,0,0,11.77,0,1997-02-08,33.4285714285714,39,0,0,0.01177,0.09,0.15
"1073",10783,0,0,0,153.16,0,1997-02-08,33.4285714285714,39,0,0,0.15316,0.135,0.15
"1074",10796,0,0,0,12.97,0,1997-02-08,33.4285714285714,39,0,0,0.01297,0.165,0.145
"1075",10814,0,0,0,20.99,0,1997-02-08,33.4285714285714,39,3,69.96,0.02099,0.125,0.125
"1076",10818,3,18,5.33402777687886,57.27,45.5,1997-02-09,33.2857142857143,39,0,0,0.01177,1.19,1.45
"1077",10830,0,0,0,14.37,0,1997-02-08,33.4285714285714,39,0,0,0.01437,0.235,0.105
"1078",10844,0,0,0,17.9,0,1997-02-08,33.4285714285714,39,0,0,0.0179,0.27,0.15
"1079",10861,0,0,0,20.99,0,1997-02-08,33.4285714285714,39,0,0,0.02099,0.07,0.16
"1080",10863,4,14.2857142857143,3.99103355917425,153.15,133.45,1997-02-08,33.4285714285714,39,3,73.45,0.0197,1.025,1.405
"1081",10875,0,0,0,12.49,0,1997-02-09,33.2857142857143,39,0,0,0.01249,0.185,0.2
"1082",10879,5,32.4285714285714,8.05406064833556,140.88,130.89,1997-02-12,32.8571428571429,39,13,281.52,0.00999,3.66,3.66
"1083",10880,1,33.2857142857143,3.50512830451039,32.26,19.49,1997-02-09,33.2857142857143,39,0,0,0.01277,0.985,1.045
"1084",10896,0,0,0,9.99,0,1997-02-09,33.2857142857143,39,0,0,0.00999,0.105,0.205
"1085",10907,1,0.571428571428571,-0.559615787935423,176.01,13.97,1997-02-09,33.2857142857143,39,0,0,0.16204,0.17,0.115
"1086",10912,0,0,0,50.88,0,1997-02-09,33.2857142857143,39,0,0,0.05088,0.185,0.23
"1087",10925,0,0,0,44.7,0,1997-02-09,33.2857142857143,39,0,0,0.0447,0.13,0.205
"1088",10937,0,0,0,9.97,0,1997-02-09,33.2857142857143,39,0,0,0.00997,0.09,0.18
"1089",10957,0,0,0,15.36,0,1997-02-09,33.2857142857143,39,0,0,0.01536,0.17,0.19
"1090",10961,0,0,0,112.2,0,1997-03-22,27.4285714285714,39,0,0,0.1122,0.305,0.155
"1091",10974,4,25,5.48253217374367,128.15,66.47,1997-02-09,33.2857142857143,39,2,60.98,0.06168,2.815,2.65
"1092",10977,0,0,0,74.95,0,1997-02-09,33.2857142857143,39,4,181.26,0.07495,0.17,0.23
"1093",10993,0,0,0,61.47,0,1997-02-09,33.2857142857143,39,0,0,0.06147,0.16,0.195
"1094",11011,2,19.1428571428571,1.68412880503569,48.33,33.96,1997-02-09,33.2857142857143,39,1,15.49,0.01437,1.1,1.09
"1095",11014,0,0,0,28.99,0,1997-02-09,33.2857142857143,39,0,0,0.02899,0.17,0.16
"1096",11018,2,4,1.38629436111989,49.73,26.74,1997-02-10,33.1428571428571,39,0,0,0.02299,0.185,0.32
"1097",11021,5,32.2857142857143,7.54214525467558,216.2,182.89,1997-02-09,33.2857142857143,39,5,251.92,0.03331,3.955,3.48
"1098",11032,0,0,0,42.9,0,1997-02-09,33.2857142857143,39,0,0,0.0429,0.125,0.185
"1099",11044,3,24.5714285714286,6.21564546105011,256.34,201.37,1997-02-09,33.2857142857143,39,2,70.98,0.05497,1.945,2
"1100",11046,1,0.142857142857143,-1.94591014905531,162.65,11.99,1997-02-09,33.2857142857143,39,0,0,0.13669,0.115,0.165
"1101",11049,0,0,0,57.59,0,1997-02-09,33.2857142857143,39,0,0,0.05759,0.07,0.145
"1102",11064,0,0,0,9.77,0,1997-02-09,33.2857142857143,39,0,0,0.00977,0.14,0.115
"1103",11067,3,13.1428571428571,3.37759746632128,97.39,82.62,1997-02-09,33.2857142857143,39,0,0,0.01477,1.06,0.975
"1104",11084,0,0,0,13.97,0,1997-02-09,33.2857142857143,39,0,0,0.01397,0.3,0.115
"1105",11100,0,0,0,86.6,0,1997-02-09,33.2857142857143,39,0,0,0.0866,0.16,0.16
"1106",11122,0,0,0,27.94,0,1997-02-09,33.2857142857143,39,0,0,0.02794,0.245,0.195
"1107",11147,0,0,0,20.99,0,1997-02-09,33.2857142857143,39,0,0,0.02099,0.14,0.14
"1108",11165,0,0,0,21.76,0,1997-02-10,33.1428571428571,39,0,0,0.02176,0.24,0.17
"1109",11179,1,26.2857142857143,3.26902560855367,24.74,12.25,1997-03-08,29.4285714285714,39,1,12.49,0.01249,0.93,1.015
